
-1.49608e-11,-0.00625195,-1.46773e-14,2.99208e-07,-1.90827,-1.36997,-0.00199588,-17.2662,-2.85577,-3.68961,-0.00290075,-1.90834,-1.36998,-0.00199584,-17.2661,-2.85577,-3.68962,-0.00290082,4.15377e-09,-4.51402e-09,-13.3786,-68.6717,-16.628,-3.31257e-08,-2.05818e-08,2.5425e-09,-13.3642,-68.6892,-16.6292,-4.31128e-08,
-1.69462e-10,-0.00585273,-3.65403e-13,2.89229e-07,-1.62466,-1.14656,-0.00208773,-15.4685,-2.5672,-3.31351,-0.00225665,-1.62473,-1.14642,-0.00208826,-15.4684,-2.5672,-3.31351,-0.00225661,6.49736e-09,-9.26445e-09,-12.3224,-64.5774,-16.1379,-1.14173e-08,-1.93698e-08,1.84989e-09,-12.3088,-64.5939,-16.1392,-6.2004e-09,
-2.06934e-12,-0.00536138,-7.43258e-14,2.75685e-07,-1.37206,-0.951914,-0.00216501,-13.8501,-2.30849,-2.97706,-0.00170583,-1.37203,-0.95183,-0.00216541,-13.8502,-2.30849,-2.97706,-0.00170577,2.40932e-09,-6.43832e-09,-11.3733,-60.7424,-15.8482,1.20595e-09,-1.79074e-08,2.38669e-09,-11.3595,-60.7554,-15.8493,3.69173e-10,
1.91749e-10,-0.00479017,1.46459e-13,2.55107e-07,-1.14448,-0.779221,-0.00224676,-12.3882,-2.07637,-2.67578,-0.00122845,-1.14449,-0.778781,-0.00224811,-12.3884,-2.07637,-2.67578,-0.0012284,1.89348e-09,-1.87692e-08,-10.5234,-57.2887,-15.7035,-5.03128e-08,-1.31215e-08,-7.28141e-10,-10.5085,-57.2956,-15.704,-5.49138e-08,
8.07962e-08,-0.0121437,2.26366e-10,-8.635e-05,-1.65714,1.16947,-0.0206572,-7.48093,-1.87157,-2.41979,-0.000837397,-1.65459,1.16781,-0.0206359,-7.48323,-1.87156,-2.41978,-0.000837348,-5.73644e-07,1.86259e-08,-1.57297,-169.762,-0.617605,-6.57739e-07,4.33387e-07,-6.70854e-09,-1.57559,-169.758,-0.618041,-1.15538e-07,
5.05298e-08,-0.197357,1.55639e-10,-7.81796e-06,-1.55563,0.241018,-0.00711033,-8.72266,-1.74494,-2.26598,-0.000513027,-1.55628,0.240861,-0.0071202,-8.72168,-1.74493,-2.266,-0.000512985,4.36842e-07,6.81141e-08,1.93911,-104.535,5.03774,5.27175e-07,-1.12149e-07,1.76957e-07,1.94975,-104.562,5.04109,2.48378e-07,
-3.68531e-09,-0.125936,-9.51663e-12,-5.44618e-06,-1.38359,-0.0495162,-0.00410395,-8.25165,-1.57308,-2.0432,0.000181501,-1.38335,-0.0498142,-0.0041025,-8.25156,-1.57305,-2.04325,0.000181808,-2.1875e-07,-6.27903e-11,-0.196925,-80.6194,5.07483,-6.09482e-07,-2.84871e-07,-2.95134e-08,-0.191319,-80.6399,5.07637,-3.40559e-07,
-3.14755e-08,-0.0742625,-7.92885e-11,-1.22461e-06,-1.36977,-0.0401499,-0.0035995,-7.31684,-1.38033,-1.78141,0.000649817,-1.3708,-0.0395967,-0.0036033,-7.3163,-1.3803,-1.78144,0.000650406,1.96001e-08,-1.01952e-08,0.0561587,-72.4773,5.37343,-1.73348e-07,-1.28691e-07,-1.03248e-08,0.0663806,-72.4896,5.37414,-1.70796e-07,
-5.93038e-08,-0.0648577,-2.01911e-10,-6.65838e-07,-1.28275,0.0507415,-0.0036802,-6.40606,-1.21205,-1.55374,0.000824694,-1.28148,0.050389,-0.00367746,-6.40714,-1.21203,-1.55376,0.000825298,-7.92594e-08,8.44889e-09,0.570471,-68.8345,5.57413,-3.85311e-08,4.11744e-08,3.50813e-09,0.578399,-68.8454,5.57439,-2.08763e-08,
-8.6894e-10,-0.0661337,-2.05003e-12,-7.97626e-07,-1.15055,0.138851,-0.00383535,-5.61006,-1.07188,-1.36695,0.000878752,-1.15085,0.138998,-0.00383581,-5.60994,-1.07187,-1.36696,0.00087931,1.52659e-08,3.61423e-09,0.879074,-66.0234,5.54873,-2.62513e-08,-5.63234e-09,1.50838e-09,0.889088,-66.0409,5.54954,-1.88016e-08,
-2.02987e-10,-0.0681145,-1.1966e-12,-9.95125e-07,-1.01775,0.209489,-0.00395387,-4.91514,-0.952053,-1.20906,0.000882212,-1.01782,0.209451,-0.00395318,-4.91507,-0.952045,-1.20907,0.000882843,1.46029e-08,7.12939e-09,1.06109,-63.2506,5.41689,-5.12619e-09,-1.49074e-08,9.69333e-10,1.07014,-63.2712,5.41787,-1.90135e-09,
